Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_least_connection,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_least_connection,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_least_connection,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_least_connection,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_least_connection,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_least_connection,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_round_robin,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_round_robin,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_round_robin,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_round_robin,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_round_robin,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_round_robin,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunning())                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_custom_load_balancer,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningWithCustomLoadBalancer(loadBalancerFactoryFunc))                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_custom_load_balancer,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningWithCustomLoadBalancer(loadBalancerFactoryFunc))                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_custom_load_balancer,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningWithCustomLoadBalancer(loadBalancerFactoryFunc))                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_custom_load_balancer,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningWithCustomLoadBalancer(loadBalancerFactoryFunc))                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_custom_load_balancer,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningWithCustomLoadBalancer(loadBalancerFactoryFunc))                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,LoadBalancerTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\LoadBalancerTests.cs,should_load_balance_request_with_custom_load_balancer,The following statement contains a magic number: this.Given(x => x.GivenProductServiceOneIsRunning(downstreamServiceOneUrl' 200))                 .And(x => x.GivenProductServiceTwoIsRunning(downstreamServiceTwoUrl' 200))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningWithCustomLoadBalancer(loadBalancerFactoryFunc))                 .When(x => _steps.WhenIGetUrlOnTheApiGatewayMultipleTimes("/"' 50))                 .Then(x => x.ThenTheTwoServicesShouldHaveBeenCalledTimes(50))                 .And(x => x.ThenBothServicesCalledRealisticAmountOfTimes(24' 26))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,MethodTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\MethodTests.cs,GivenThereIsAServiceRunningOn,The following statement contains a magic number: _serviceHandler.GivenThereIsAServiceRunningOn(baseUrl' basePath' async context =>              {                  if (context.Request.Method == expected)                  {                      context.Response.StatusCode = 200;                      var reader = new StreamReader(context.Request.Body);                      var body = await reader.ReadToEndAsync();                      await context.Response.WriteAsync(body);                  }                  else                  {                      context.Response.StatusCode = 500;                  }              });
Magic Number,Ocelot.AcceptanceTests,MethodTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\MethodTests.cs,GivenThereIsAServiceRunningOn,The following statement contains a magic number: _serviceHandler.GivenThereIsAServiceRunningOn(baseUrl' basePath' async context =>              {                  if (context.Request.Method == expected)                  {                      context.Response.StatusCode = 200;                      var reader = new StreamReader(context.Request.Body);                      var body = await reader.ReadToEndAsync();                      await context.Response.WriteAsync(body);                  }                  else                  {                      context.Response.StatusCode = 500;                  }              });
Magic Number,Ocelot.AcceptanceTests,OpenTracingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\OpenTracingTests.cs,should_forward_tracing_information_from_ocelot_and_downstream_services,The following statement contains a magic number: this.Given(_ => GivenFakeOpenTracing(tracingUrl))                 .And(_ => GivenServiceOneIsRunning($"http://localhost:{port1}"' "/api/values"' 200' "Hello from Laura"' tracingUrl))                 .And(_ => GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/api/values"' 200' "Hello from Tom"' tracingUrl))                 .And(_ => _steps.GivenThereIsAConfiguration(configuration))                 .And(_ => _steps.GivenOcelotIsRunningUsingOpenTracing(fakeTracer))                 .When(_ => _steps.WhenIGetUrlOnTheApiGateway("/api001/values"))                 .Then(_ => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(_ => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                 .When(_ => _steps.WhenIGetUrlOnTheApiGateway("/api002/values"))                 .Then(_ => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(_ => _steps.ThenTheResponseBodyShouldBe("Hello from Tom"))                 .And(_ => ThenTheTracerIsCalled(fakeTracer))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,OpenTracingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\OpenTracingTests.cs,should_forward_tracing_information_from_ocelot_and_downstream_services,The following statement contains a magic number: this.Given(_ => GivenFakeOpenTracing(tracingUrl))                 .And(_ => GivenServiceOneIsRunning($"http://localhost:{port1}"' "/api/values"' 200' "Hello from Laura"' tracingUrl))                 .And(_ => GivenServiceTwoIsRunning($"http://localhost:{port2}"' "/api/values"' 200' "Hello from Tom"' tracingUrl))                 .And(_ => _steps.GivenThereIsAConfiguration(configuration))                 .And(_ => _steps.GivenOcelotIsRunningUsingOpenTracing(fakeTracer))                 .When(_ => _steps.WhenIGetUrlOnTheApiGateway("/api001/values"))                 .Then(_ => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(_ => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                 .When(_ => _steps.WhenIGetUrlOnTheApiGateway("/api002/values"))                 .Then(_ => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(_ => _steps.ThenTheResponseBodyShouldBe("Hello from Tom"))                 .And(_ => ThenTheTracerIsCalled(fakeTracer))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,OpenTracingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\OpenTracingTests.cs,should_return_tracing_header,The following statement contains a magic number: this.Given(x => GivenFakeOpenTracing(butterflyUrl))                 .And(x => GivenServiceOneIsRunning($"http://localhost:{port}"' "/api/values"' 200' "Hello from Laura"' butterflyUrl))                 .And(x => _steps.GivenThereIsAConfiguration(configuration))                 .And(x => _steps.GivenOcelotIsRunningUsingOpenTracing(fakeTracer))                 .When(x => _steps.WhenIGetUrlOnTheApiGateway("/api001/values"))                 .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                 .And(x => _steps.ThenTheResponseBodyShouldBe("Hello from Laura"))                 .And(x => _steps.ThenTheTraceHeaderIsSet("Trace-Id"))                 .And(x => _steps.ThenTheResponseHeaderIs("Tom"' "Laura"))                 .BDDfy();
Magic Number,Ocelot.AcceptanceTests,OpenTracingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\OpenTracingTests.cs,ThenTheTracerIsCalled,The following statement contains a magic number: var commandOnAllStateMachines = Wait.WaitFor(10000).Until(() => fakeTracer.BuildSpanCalled >= 2);
Magic Number,Ocelot.AcceptanceTests,OpenTracingTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\OpenTracingTests.cs,ThenTheTracerIsCalled,The following statement contains a magic number: var commandOnAllStateMachines = Wait.WaitFor(10000).Until(() => fakeTracer.BuildSpanCalled >= 2);
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_not_timeout,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                  {                      new FileRoute                      {                          DownstreamPathTemplate = "/"'                          DownstreamHostAndPorts = new List<FileHostAndPort>                          {                              new FileHostAndPort                              {                                  Host = "localhost"'                                  Port = port'                              }                          }'                          DownstreamScheme = "http"'                          UpstreamPathTemplate = "/"'                          UpstreamHttpMethod = new List<string> { "Post" }'                          QoSOptions = new FileQoSOptions                          {                              TimeoutValue = 1000'                              ExceptionsAllowedBeforeBreaking = 10                          }                      }                  }              };
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_not_timeout,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                  {                      new FileRoute                      {                          DownstreamPathTemplate = "/"'                          DownstreamHostAndPorts = new List<FileHostAndPort>                          {                              new FileHostAndPort                              {                                  Host = "localhost"'                                  Port = port'                              }                          }'                          DownstreamScheme = "http"'                          UpstreamPathTemplate = "/"'                          UpstreamHttpMethod = new List<string> { "Post" }'                          QoSOptions = new FileQoSOptions                          {                              TimeoutValue = 1000'                              ExceptionsAllowedBeforeBreaking = 10                          }                      }                  }              };
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_not_timeout,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' 200' string.Empty' 10))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithPolly())                  .And(x => _steps.GivenThePostHasContent("postContent"))                  .When(x => _steps.WhenIPostUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_not_timeout,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' 200' string.Empty' 10))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithPolly())                  .And(x => _steps.GivenThePostHasContent("postContent"))                  .When(x => _steps.WhenIPostUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.OK))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_timeout,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                  {                      new FileRoute                      {                          DownstreamPathTemplate = "/"'                          DownstreamHostAndPorts = new List<FileHostAndPort>                          {                              new FileHostAndPort                              {                                  Host = "localhost"'                                  Port = port'                              }                          }'                          DownstreamScheme = "http"'                          UpstreamPathTemplate = "/"'                          UpstreamHttpMethod = new List<string> { "Post" }'                          QoSOptions = new FileQoSOptions                          {                              TimeoutValue = 10'                              ExceptionsAllowedBeforeBreaking = 10                          }                      }                  }              };
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_timeout,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                  {                      new FileRoute                      {                          DownstreamPathTemplate = "/"'                          DownstreamHostAndPorts = new List<FileHostAndPort>                          {                              new FileHostAndPort                              {                                  Host = "localhost"'                                  Port = port'                              }                          }'                          DownstreamScheme = "http"'                          UpstreamPathTemplate = "/"'                          UpstreamHttpMethod = new List<string> { "Post" }'                          QoSOptions = new FileQoSOptions                          {                              TimeoutValue = 10'                              ExceptionsAllowedBeforeBreaking = 10                          }                      }                  }              };
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_timeout,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' 201' string.Empty' 1000))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithPolly())                  .And(x => _steps.GivenThePostHasContent("postContent"))                  .When(x => _steps.WhenIPostUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.ServiceUnavailable))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_timeout,The following statement contains a magic number: this.Given(x => x.GivenThereIsAServiceRunningOn($"http://localhost:{port}"' 201' string.Empty' 1000))                  .And(x => _steps.GivenThereIsAConfiguration(configuration))                  .And(x => _steps.GivenOcelotIsRunningWithPolly())                  .And(x => _steps.GivenThePostHasContent("postContent"))                  .When(x => _steps.WhenIPostUrlOnTheApiGateway("/"))                  .Then(x => _steps.ThenTheStatusCodeShouldBe(HttpStatusCode.ServiceUnavailable))                  .BDDfy();
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_open_circuit_breaker_then_close,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                  {                      new FileRoute                      {                          DownstreamPathTemplate = "/"'                          DownstreamScheme = "http"'                          DownstreamHostAndPorts = new List<FileHostAndPort>                          {                              new FileHostAndPort                              {                                  Host = "localhost"'                                  Port = port'                              }                          }'                          UpstreamPathTemplate = "/"'                          UpstreamHttpMethod = new List<string> { "Get" }'                          QoSOptions = new FileQoSOptions                          {                              ExceptionsAllowedBeforeBreaking = 1'                              TimeoutValue = 500'                              DurationOfBreak = 1000                          }'                      }                  }              };
Magic Number,Ocelot.AcceptanceTests,PollyQoSTests,C:\Users\victo\Downloads\Ocelot-develop\Ocelot-develop\test\Ocelot.AcceptanceTests\PollyQoSTests.cs,should_open_circuit_breaker_then_close,The following statement contains a magic number: var configuration = new FileConfiguration              {                  Routes = new List<FileRoute>                  {                      new FileRoute                      {                          DownstreamPathTemplate = "/"'                          DownstreamScheme = "http"'                          DownstreamHostAndPorts = new List<FileHostAndPort>                          {                              new FileHostAndPort                              {                                  Host = "localhost"'                                  Port = port'                              }                          }'                          UpstreamPathTemplate = "/"'                          UpstreamHttpMethod = new List<string> { "Get" }'                          QoSOptions = new FileQoSOptions                          {                              ExceptionsAllowedBeforeBreaking = 1'                              TimeoutValue = 500'                              DurationOfBreak = 1000                          }'                      }                  }              };
